packed,counter,value,time_of_day
1149886629216029925,4085,35.71,11:09:04.101
1150141990791580906,4086,20.51,11:09:04.106
1150430045658189039,4087,24.34,11:09:04.111
1150821385898331380,4088,88.29,11:09:04.116
1151075871300553977,4089,72.58,11:09:04.121
1151235403565796606,4090,1.6,11:09:04.126
1151548695660236035,4091,20.12,11:09:04.131
1151954570069708040,4092,92.53,11:09:04.136
1152134855616924941,4093,33.63,11:09:04.141
1152423151001701650,4094,37.6,11:09:04.146
1152719297586695447,4095,46.14,11:09:04.151
1152928703012179228,4096,4.19,11:09:04.156
1153369916412562721,4097,97.17,11:09:04.161
1153531682060799270,4098,27.49,11:09:04.166
1153903454429941035,4099,80.05,11:09:04.171
1154156840320535856,4100,63.7,11:09:04.176
1154450135047245109,4101,70.58,11:09:04.181
1154614030999260474,4102,2.14,11:09:04.186
1154895351357148479,4103,2.05,11:09:04.191
1155178595860385092,4104,3.08,11:09:04.196
1155624190127410505,4105,98.61,11:09:04.201
1155894962045619534,4106,92.38,11:09:04.206
1156145685056490835,4107,74.48,11:09:04.211
1156437691293011288,4108,80.61,11:09:04.216
1156686799396179293,4109,61.77,11:09:04.221
1156917318880890210,4110,32.11,11:09:04.226
1157239733485866343,4111,55.94,11:09:04.231
1157549057030524268,4112,72.15,11:09:04.236
1157727263813569905,4113,12.04,11:09:04.241
1158060261217963382,4114,42.03,11:09:04.246
1158276074734652795,4115,3.81,11:09:04.251
1158683031475883392,4116,76.85,11:09:04.256
1158877868372299141,4117,26.42,11:09:04.261
1159146527166598538,4118,18.96,11:09:04.266
1159419412208717199,4119,13.96,11:09:04.271
1159733047900540308,4120,32.68,11:09:04.276
1159985162480815513,4121,15.59,11:09:04.281
1160303849054178718,4122,37.25,11:09:04.286
1160574535073041827,4123,30.97,11:09:04.291
1160830858721267112,4124,16.33,11:09:04.296
1161197494309522861,4125,65.9,11:09:04.301
1161369413260447154,4126,2.13,11:09:04.306
1161735172675374519,4127,51.19,11:09:04.311
1161957926859214268,4128,17.01,11:09:04.316
1162319460026322369,4129,63.61,11:09:04.321
1162599285735591366,4130,62.65,11:09:04.326
1162805289546976715,4131,18.72,11:09:04.331
1163189208083631568,4132,78.35,11:09:04.336
1163419933726772693,4133,48.81,11:09:04.341
1163739943150063066,4134,71.24,11:09:04.346
1163983124198362591,4135,48.95,11:09:04.351
1164253191741935076,4136,42.31,11:09:04.356
1164466754695761385,4137,2.78,11:09:04.361
1164863781472603630,4138,70.04,11:09:04.366
1165113954727661043,4139,51.82,11:09:04.371
1165425958331911672,4140,69.59,11:09:04.376
1165664277477232125,4141,44.47,11:09:04.381
1165922250392899074,4142,30.79,11:09:04.386
1166244991415389703,4143,54.81,11:09:04.391
1166480853839416844,4144,28.26,11:09:04.396
1166837903060667921,4145,72.25,11:09:04.401
1167117642870590998,4146,71.24,11:09:04.406
1167382951590399515,4147,61.83,11:09:04.411
1167723490957364768,4148,96.21,11:09:04.416
1167844093639036453,4149,2.57,11:09:04.421
1168206021943135786,4150,49.4,11:09:04.426
1168563844258500143,4151,93.84,11:09:04.431
1168708292598599220,4152,14.08,11:09:04.436
1169098172549860921,4153,77.18,11:09:04.441
1169405571949170238,4154,92.27,11:09:04.446
1169588709354671683,4155,35.03,11:09:04.451
1169917222813208136,4156,62.41,11:09:04.456
1170202494541008461,4157,64.62,11:09:04.461
1170445297632185938,4158,42.11,11:09:04.466
1170760582591450711,4159,61.79,11:09:04.471
1171102221470043740,4160,96.81,11:09:04.476
1171282318038699617,4161,37.8,11:09:04.481
1171591074647674470,4162,53.68,11:09:04.486
1171866948987031147,4163,50.42,11:09:04.491
1172179364908142192,4164,68.43,11:09:04.496
1172394559949540981,4165,29.85,11:09:04.501
1172724825754734202,4166,58.25,11:09:04.506
1173055022840450687,4167,86.61,11:09:04.511
1173195365191814788,4168,4.46,11:09:04.516
1173608231808044681,4169,80.94,11:09:04.521
1173834095548206734,4170,48.57,11:09:04.526
1174159327651729043,4171,74.04,11:09:04.531
1174335524390080152,4172,12.76,11:09:04.536
1174662233962352285,4173,39.09,11:09:04.541
1174881088315887266,4174,2.64,11:09:04.546
1175242466864172711,4175,49.15,11:09:04.551
1175581236704612012,4176,82.5,11:09:04.556
1175792669354659505,4177,41.73,11:09:04.561
1176161572685647542,4178,92.62,11:09:04.566
1176306948738682555,4179,13.4,11:09:04.571
1176597443146714816,4180,18.65,11:09:04.576
1176870860764778181,4181,13.96,11:09:04.581
1177265654158626506,4182,79.92,11:09:04.586
1177545823465279183,4183,79.16,11:09:04.591
1177843258540461780,4184,88.45,11:09:04.596
1178045757658533593,4185,42.48,11:09:04.601
1178425364048023262,4186,99.6,11:09:04.606
1178592713153744611,4187,33.17,11:09:04.611
1178875717138812648,4188,34.06,11:09:04.616
1179265854788112109,4189,97.31,11:09:04.621
1179475827149278962,4190,55.69,11:09:04.626
1179826313660501751,4191,95.86,11:09:04.631
1180031819255680764,4192,51.64,11:09:04.636
1180230659061616385,4193,3.54,11:09:04.641
1180564292121169670,4194,33.9,11:09:04.646
1180788042737422091,4195,0.3,11:09:04.651
1181113103042252560,4196,25.67,11:09:04.656
1181457542239522581,4197,62.32,11:09:04.661
1181705928788184858,4198,43.06,11:09:04.666
1181985857576668959,4199,42.16,11:09:04.671
1182261525757595428,4200,38.78,11:09:04.676
1182619846289166121,4201,83.51,11:09:04.681
1182796798941761326,4202,22.67,11:09:04.686
1183040426666659635,4203,0.64,11:09:04.691
1183326540208049976,4204,3.34,11:09:04.696
1183747773420572477,4205,84.69,11:09:04.701
1184013631896194882,4206,75.6,11:09:04.706
1184288904940130119,4207,71.99,11:09:04.711
1184491008921210700,4208,25.79,11:09:04.716
1184806122081783633,4209,45.37,11:09:04.721
1185075468070850390,4210,38.31,11:09:04.726
1185448168152928091,4211,91.41,11:09:04.731
1185714731003187040,4212,82.73,11:09:04.736
1185871273971191653,4213,10.01,11:09:04.741
1186144227732787050,4214,5.05,11:09:04.746
1186517838347931503,4215,58.68,11:09:04.751
1186836799799201652,4216,80.5,11:09:04.756
1187113309793718137,4217,77.61,11:09:04.761
1187368104433586046,4218,62.08,11:09:04.766
1187701926471700355,4219,92.55,11:09:04.771
1187885630812884872,4220,35.64,11:09:04.776
1188252713077739405,4221,85.47,11:09:04.781
1188488386523205522,4222,58.81,11:09:04.786
1188711003268091799,4223,24.55,11:09:04.791
1189017303155773340,4224,39.0,11:09:04.796
1189316816995127201,4225,49.5,11:09:04.801
1189640571629899686,4226,74.11,11:09:04.806
1189855079476531115,4227,35.13,11:09:04.811
1190168354391101360,4228,53.64,11:09:04.816
1190359274277343157,4229,0.93,11:09:04.821
1190807359625400250,4230,97.91,11:09:04.826
1190990101893910463,4231,40.44,11:09:04.831
1191299099021053892,4232,56.46,11:09:04.836
1191598801838968777,4233,67.07,11:09:04.841
1191765601188876238,4234,0.32,11:09:04.846
1192091692285857747,4235,26.29,11:09:04.851
1192410241420267480,4236,47.87,11:09:04.856
1192647976450035677,4237,22.41,11:09:04.861
1193045948119683042,4238,90.22,11:09:04.866
1193250405742841831,4239,45.39,11:09:04.871
1193545727694114796,4240,53.45,11:09:04.876
1193830432486232049,4241,55.33,11:09:04.881
1194092013174427638,4242,43.75,11:09:04.886
1194348577340821499,4243,29.25,11:09:04.891
1194744504606035968,4244,95.87,11:09:04.896
1195015001646338053,4245,89.48,11:09:04.901
1195243682885046282,4246,58.75,11:09:04.906
1195555961367203855,4247,76.68,11:09:04.911
1195761862099374100,4248,32.69,11:09:04.916
1196150230222147609,4249,94.91,11:09:04.921
1196372297211219998,4250,60.33,11:09:04.926
1196583712681398307,4251,19.55,11:09:04.931
1196839950430277672,4252,4.86,11:09:04.936
1197236032314314797,4253,71.57,11:09:04.941
1197510205846622258,4254,67.32,11:09:04.946
1197683928683810871,4255,4.6,11:09:04.951
1197971450974474300,4256,8.12,11:09:04.956
1198330166643036225,4257,53.08,11:09:04.961
1198527924117213254,4258,4.35,11:09:04.966
1198920071811207243,4259,68.77,11:09:04.971
1199095169037930576,4260,6.85,11:09:04.976
1199479293733015637,4261,66.6,11:09:04.981
1199650508309303386,4262,2.42,11:09:04.986
1200047861503660127,4263,69.87,11:09:04.991
1200246117194043492,4264,21.43,11:09:04.996
1200558206697640041,4265,39.25,11:09:05.001
1200772594285187182,4266,0.2,11:09:05.006
1201087982323667059,4267,19.94,11:09:05.011
1201446612092883064,4268,64.85,11:09:05.016
1201750146021625981,4269,77.69,11:09:05.021
1202001075190927490,4270,59.91,11:09:05.026
1202271194274107527,4271,53.3,11:09:05.031
1202576343110553740,4272,67.08,11:09:05.036
1202878949326360721,4273,79.38,11:09:05.041
1203115859722408086,4274,53.44,11:09:05.046
1203380979463655579,4275,43.92,11:09:05.051
1203672264145670304,4276,49.63,11:09:05.056
1204035051443228837,4277,96.96,11:09:05.061
1204296168274956458,4278,85.11,11:09:05.066
1204595750833787055,4279,95.65,11:09:05.071
1204881503597924532,4280,98.14,11:09:05.076
1205016296851542201,4281,12.76,11:09:05.081
1205340549702521022,4282,37.66,11:09:05.086
1205698131499716803,4283,81.96,11:09:05.091
1205894085087629512,4284,32.18,11:09:05.096
1206237304514187469,4285,68.12,11:09:05.101
1206524173969821906,4286,71.26,11:09:05.106
1206753198805913815,4287,40.73,11:09:05.111
1207071627681239260,4288,62.24,11:09:05.116
1207400175499514081,4289,89.64,11:09:05.121
1207585357309448422,4290,33.59,11:09:05.126
1207978260917686507,4291,98.45,11:09:05.131
1208110889507786992,4292,11.81,11:09:05.136
1208375854630211829,4293,2.2,11:09:05.141
1208782519313666298,4294,75.07,11:09:05.146
1208959746844168447,4295,14.39,11:09:05.151
1209281697592676612,4296,37.95,11:09:05.156
1209540014105727241,4297,24.47,11:09:05.161
1209801165297193230,4298,12.64,11:09:05.166
1210081111265546515,4299,11.75,11:09:05.171
1210398904485712152,4300,32.89,11:09:05.176
1210783355598311709,4301,92.83,11:09:05.181
1210964568858464546,4302,34.47,11:09:05.186
1211353933413650727,4303,97.27,11:09:05.191
1211561088276271404,4304,54.01,11:09:05.196
1211761285291872561,4305,6.7,11:09:05.201
1212121804846698806,4306,52.71,11:09:05.206
1212403451622101307,4307,52.81,11:09:05.211
1212632699796492608,4308,22.41,11:09:05.216
1212954392846963013,4309,45.82,11:09:05.221
1213168110419611978,4310,6.38,11:09:05.226
1213511518824730959,4311,42.43,11:09:05.231
1213720511933354324,4312,0.24,11:09:05.236
1214018994980557145,4313,10.14,11:09:05.241
1214417155628765534,4314,78.06,11:09:05.246
1214693098687598947,4315,74.84,11:09:05.251
1214969677401592168,4316,71.99,11:09:05.256
1215283914388836717,4317,91.06,11:09:05.261
1215419875873558898,4318,6.36,11:09:05.266
1215792369797206391,4319,59.34,11:09:05.271
1215995504570438012,4320,13.74,11:09:05.276
1216414676198658433,4321,93.89,11:09:05.281
1216589996763681158,4322,32.1,11:09:05.286
1216943506931880331,4323,74.03,11:09:05.291
1217161553831563664,4324,37.11,11:09:05.296
1217456016789377429,4325,44.67,11:09:05.301
1217717356959404442,4326,32.95,11:09:05.306
1217947034630525343,4327,2.8,11:09:05.311
1218367907065794980,4328,83.94,11:09:05.316
1218558466174783913,4329,31.02,11:09:05.321
1218812023864070574,4330,14.77,11:09:05.326
1219133562295718323,4331,38.09,11:09:05.331
1219494665966096824,4332,84.44,11:09:05.336
1219797907837063613,4333,97.11,11:09:05.341
1220053836348297666,4334,82.24,11:09:05.346
1220324539547029959,4335,75.97,11:09:05.351
1220634309768286668,4336,92.44,11:09:05.356
1220899790286787025,4337,83.13,11:09:05.361
1221083700786401750,4338,26.34,11:09:05.366
1221388317046903259,4339,39.81,11:09:05.371
1221640277008355808,4340,22.63,11:09:05.376
1221923109194732005,4341,23.42,11:09:05.381
1222265813225214442,4342,59.06,11:09:05.386
1222544968919585263,4343,57.71,11:09:05.391
1222737658332353012,4344,6.03,11:09:05.396
1223142862726926841,4345,78.05,11:09:05.401
1223321035150234110,4346,17.92,11:09:05.406
1223624431640023555,4347,30.68,11:09:05.411
1223977254613455368,4348,72.21,11:09:05.416
1224184684353982989,4349,29.11,11:09:05.421
1224430408022921746,4350,8.3,11:09:05.426
1224827022482903575,4351,75.32,11:09:05.431
1225112500369134108,4352,77.65,11:09:05.436
1225320325246652961,4353,34.78,11:09:05.441
1225660658455188006,4354,69.04,11:09:05.446
1225945466326520363,4355,70.98,11:09:05.451
1226119051724755504,4356,8.18,11:09:05.456
1226421348702917173,4357,20.3,11:09:05.461
1226805610836955706,4358,80.13,11:09:05.466
1227024911867089471,4359,43.94,11:09:05.471
1227355177672282692,4360,72.34,11:09:05.476
1227522870375387721,4361,6.11,11:09:05.481
1227900191842275918,4362,61.9,11:09:05.486
1228099942181278291,4363,14.33,11:09:05.491
1228425225824408152,4364,39.83,11:09:05.496
1228729721825825373,4365,53.23,11:09:05.501
1229070055034360418,4366,87.49,11:09:05.506
1229216049562686055,4367,8.63,11:09:05.511
1229611547331170924,4368,75.0,11:09:05.516
1229879604830048881,4369,67.19,11:09:05.521
1230119830940848758,4370,43.18,11:09:05.526
1230423450768937595,4371,56.07,11:09:05.531
1230773954460029568,4372,96.25,11:09:05.536
1230918660498166405,4373,16.64,11:09:05.541
1231294590395650698,4374,71.62,11:09:05.546
1231566564904702607,4375,66.09,11:09:05.551
1231745939918852756,4376,6.66,11:09:05.556
1232052755202609817,4377,21.41,11:09:05.561
1232383106907148958,4378,49.86,11:09:05.566
1232691227860964003,4379,65.37,11:09:05.571
1232929306488115880,4380,40.11,11:09:05.576
1233194598028055213,4381,30.69,11:09:05.581
1233547781778739890,4382,72.43,11:09:05.586
1233797766055236279,4383,54.1,11:09:05.591
1234026722171851452,4384,23.53,11:09:05.596
1234343192542089921,4385,43.9,11:09:05.601
1234698815834198726,4386,87.06,11:09:05.606
1234970274947175115,4387,81.23,11:09:05.611
1235135012712780496,4388,13.28,11:09:05.616
1235484090474730197,4389,52.63,11:09:05.621
1235757662711616218,4390,48.03,11:09:05.626
1236003953316238047,4391,27.55,11:09:05.631
1236395877671932644,4392,91.84,11:09:05.636
1236681492997116649,4393,94.25,11:09:05.641
1236937232529789678,4394,79.27,11:09:05.646
1237236316872413939,4395,89.52,11:09:05.651
1237466424040264440,4396,59.62,11:09:05.656
1237783856483177213,4397,80.55,11:09:05.661
1238023326679732994,4398,56.1,11:09:05.666
1238281076257100551,4399,42.29,11:09:05.671
1238579129807573772,4400,51.94,11:09:05.676
1238800062925280017,4401,16.7,11:09:05.681
1239156115714118422,4402,60.11,11:09:05.686
1239503234970981147,4403,98.32,11:09:05.691
1239709805718049568,4404,54.72,11:09:05.696
1240006656677679909,4405,63.67,11:09:05.701
1240303438917833514,4406,72.58,11:09:05.706
1240502072565338927,4407,24.36,11:09:05.711
1240874858546762548,4408,77.51,11:09:05.716
1241075089922102073,4409,30.22,11:09:05.721
1241444543008903998,4410,81.43,11:09:05.726
1241699543807202115,4411,66.02,11:09:05.731
1241987014558257992,4412,69.51,11:09:05.736
1242184565874004813,4413,20.66,11:09:05.741
1242597226331804498,4414,97.02,11:09:05.746
1242859425495290711,4415,85.8,11:09:05.751
1243059141474554716,4416,38.21,11:09:05.756
1243299075527578465,4417,14.03,11:09:05.761
1243571960569697126,4418,9.03,11:09:05.766
1243879463048221547,4419,24.18,11:09:05.771
1244120548152480624,4420,0.67,11:09:05.776
1244550130781426549,4421,86.88,11:09:05.781
1244717582966363002,4422,20.51,11:09:05.786
1245112977655632767,4423,86.82,11:09:05.791
1245352447852188548,4424,62.37,11:09:05.796
1245615231131227017,4425,51.49,11:09:05.801
1245907220187878286,4426,57.61,11:09:05.806
1246219928166765459,4427,75.79,11:09:05.811
1246528289638749080,4428,91.44,11:09:05.816
1246714364801880989,4429,35.91,11:09:05.821
1247014960972993442,4430,47.04,11:09:05.826
1247263622399562663,4431,27.94,11:09:05.831
1247631237240361900,4432,78.08,11:09:05.836
1247928998733058993,4433,87.56,11:09:05.841
1248146616136012726,4434,50.39,11:09:05.846
1248442436303492027,4435,58.74,11:09:05.851
1248752412683178944,4436,75.33,11:09:05.856
1249002087722030021,4437,56.82,11:09:05.861
1249340239087178698,4438,89.81,11:09:05.866
1249592972142744527,4439,73.08,11:09:05.871
1249899924865455060,4440,87.91,11:09:05.876
1250078887562744793,4441,28.24,11:09:05.881
1250447464476218334,4442,78.94,11:09:05.886
1250752922550309859,4443,92.9,11:09:05.891
1250884520348259304,4444,5.66,11:09:05.896
1251269177619289069,4445,65.72,11:09:05.901
1251490591773332466,4446,30.76,11:09:05.906
1251764352988779511,4447,26.27,11:09:05.911
1252130215482921980,4448,75.39,11:09:05.916
1252430021380051969,4449,86.06,11:09:05.921
1252733246071149574,4450,98.72,11:09:05.926
1252959762646340619,4451,66.73,11:09:05.931
1253251717343253520,4452,72.83,11:09:05.936
1253457463456601109,4453,28.75,11:09:05.941
1253849542431118362,4454,93.13,11:09:05.946
1254036390688363551,4455,38.05,11:09:05.951
1254297576239567908,4456,26.24,11:09:05.956
1254703983224984617,4457,98.96,11:09:05.961
1254892824347055150,4458,45.04,11:09:05.966
1255143444278711347,4459,27.08,11:09:05.971
1255543168295015480,4460,95.91,11:09:05.976
1255810744757556285,4461,87.82,11:09:05.981
1256106839802942530,4462,96.33,11:09:05.986
1256333493817087047,4463,64.42,11:09:05.991
1256524018566337612,4464,11.48,11:09:05.996
1256878112850089041,4465,53.75,11:09:06.001
1257159312948892758,4466,53.59,11:09:06.006
1257489424135263323,4467,81.9,11:09:06.011
1257641036480812128,4468,6.31,11:09:06.016
1258011881137017957,4469,58.33,11:09:06.021
1258309951867360362,4470,67.99,11:09:06.026
1258573302082081903,4471,57.44,11:09:06.031
1258759909821158516,4472,2.22,11:09:06.036
1259112509456290937,4473,43.62,11:09:06.041
1259449475410465918,4474,75.92,11:09:06.046
1259614883190969475,4475,8.36,11:09:06.051
1259929584034681992,4476,27.7,11:09:06.056
1260234011316622477,4477,41.06,11:09:06.061
1260558298527339666,4478,65.98,11:09:06.066
1260827970933920919,4479,59.11,11:09:06.071
1261136126247474332,4480,74.64,11:09:06.076
